customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,loan_type,requested_loan_amount,loan_term,interest_rate,collateral_value,approved_loan_amount,loan_status
106440,52,Female,Married,3,Postgraduate,Salaried,51297.52,620098.25,No,0.0,11139.43,0.2172,449668.1,205304.28,2391340.8,Average,3,0,100.0,0.2807,679,Home,285584.85,36,18.33,302177.78,0.0,Rejected
106441,44,Female,Married,0,Postgraduate,Salaried,163528.68,1911723.53,No,0.0,77200.63,0.4721,322603.11,79886.96,5787946.23,Average,4,0,84.02,0.2925,704,Auto,386418.79,84,19.44,636992.64,0.0,Rejected
106442,40,Male,Married,2,Graduate,Self-employed,59147.0,729682.9,Yes,229532.94,28852.35,0.4878,67914.65,29609.5,601191.16,Good,4,0,95.79,0.107,759,Education,388067.02,72,19.3,0.0,281200.0,Approved
106443,50,Female,Married,0,Graduate,Business,83662.54,1007337.92,No,0.0,30961.35,0.3701,1465920.47,1270891.83,3003270.4,Good,2,0,92.7,0.661,724,Home,1717586.35,48,15.8,2868027.64,0.0,Rejected
106444,37,Female,Single,1,Undergraduate,Salaried,299437.94,3528041.21,No,0.0,8119.87,0.0271,138237.64,102740.29,2384989.14,Good,1,0,78.26,0.395,774,Personal,324822.96,24,14.89,0.0,317900.0,Approved
106445,38,Male,Married,2,Graduate,Salaried,48999.66,565583.76,No,0.0,11424.73,0.2332,287297.01,32623.49,780517.76,Good,2,0,100.0,0.4134,729,Personal,234030.39,60,16.3,0.0,164500.0,Approved
106446,55,Male,Married,2,Graduate,Self-employed,96507.02,1130225.5,No,0.0,34007.88,0.3524,190605.72,152653.63,2680258.48,Good,2,2,47.5,0.1557,636,Home,587529.07,60,17.17,603376.47,0.0,Rejected
106447,54,Female,Married,1,Undergraduate,Salaried,28295.93,324520.27,Yes,225998.36,7596.93,0.2685,215032.25,183455.98,1619880.83,Average,4,0,63.85,0.0716,693,Personal,187051.59,24,16.48,0.0,0.0,Rejected
106448,38,Female,Married,2,Graduate,Salaried,53010.05,614395.6,Yes,283316.06,2372.17,0.0447,461442.02,271185.94,894601.65,Good,0,0,94.0,0.1484,804,Home,579432.77,36,15.43,580143.57,0.0,Rejected
106449,33,Male,Married,1,Graduate,Salaried,90173.51,1197658.71,No,0.0,9280.47,0.1029,414675.03,363340.66,2393679.29,Good,3,0,79.5,0.3903,757,Education,1327600.61,36,13.47,0.0,436000.0,Approved
106450,53,Female,Single,2,Graduate,Business,46258.17,513738.15,No,0.0,13941.7,0.3014,59796.87,42737.53,655554.54,Poor,3,0,67.2,0.1628,718,Home,267258.29,48,16.03,419607.84,215500.0,Approved
106451,46,Female,Single,0,Undergraduate,Business,66386.62,824029.07,Yes,74207.56,11585.44,0.1745,283658.12,121751.02,1298655.79,Good,5,0,94.5,0.4606,705,Personal,371236.22,48,18.33,0.0,0.0,Rejected
106452,41,Female,Single,0,Graduate,Salaried,73611.93,899936.32,No,0.0,14325.79,0.1946,87458.88,11239.41,1395613.74,Good,1,0,87.1,0.2134,739,Auto,333983.38,36,17.84,382753.79,0.0,Rejected
106453,35,Male,Married,1,Undergraduate,Business,71000.01,797283.8,No,0.0,19374.91,0.2729,36929.07,15594.47,1983263.08,Good,0,0,98.82,0.0934,745,Personal,812200.53,36,17.0,0.0,0.0,Rejected
106454,41,Male,Married,1,Undergraduate,Salaried,19325.9,239372.2,No,0.0,6865.71,0.3553,27617.92,18871.58,739086.12,Average,2,0,85.42,0.3292,641,Home,360016.13,36,17.79,497114.51,0.0,Rejected
106455,38,Female,Married,1,Graduate,Salaried,223129.91,2898694.41,Yes,74023.16,76842.13,0.3444,341100.94,229701.91,1399330.95,Poor,2,1,60.43,0.1002,690,Personal,1106701.82,48,15.93,0.0,794400.0,Approved
106456,31,Male,Single,3,Postgraduate,Salaried,35322.4,423470.03,No,0.0,8878.64,0.2514,243683.89,133679.35,2755821.43,Average,3,0,93.97,0.1521,685,Education,850579.99,36,14.54,0.0,0.0,Rejected
106457,39,Male,Married,1,Graduate,Self-employed,41750.28,519384.3,No,0.0,14555.17,0.3486,434028.33,293532.28,1307309.99,Good,2,1,86.16,0.4038,683,Education,981786.04,48,14.72,0.0,0.0,Rejected
106458,41,Female,Single,0,Postgraduate,Salaried,26617.47,317398.84,Yes,542343.19,6692.2,0.2514,369534.56,321131.77,1740466.28,Average,2,0,64.09,0.258,612,Personal,805588.51,84,15.39,0.0,0.0,Rejected
106459,34,Male,Single,1,Graduate,Contract,36905.87,450076.77,Yes,794612.12,8505.82,0.2305,334394.32,181025.05,708908.22,Good,3,0,79.12,0.0988,769,Business,1645387.73,36,16.2,2316643.33,0.0,Rejected
106460,47,Male,Married,0,Graduate,Business,62509.34,693588.95,No,0.0,9916.31,0.1586,116123.55,113918.28,1803284.6,Average,1,0,65.15,0.1206,683,Auto,832575.13,60,17.44,641422.43,0.0,Rejected
106461,51,Female,Single,0,Graduate,Salaried,111674.35,1340020.63,No,0.0,5506.06,0.0493,386624.12,254208.83,6781088.24,Poor,0,0,68.25,0.6458,632,Personal,1679669.47,36,16.85,0.0,0.0,Rejected
106462,48,Male,Single,1,Graduate,Salaried,45608.07,547486.16,Yes,297301.61,7014.39,0.1538,86578.65,74762.05,637482.13,Average,2,0,96.11,0.0874,760,Personal,1722313.02,48,14.41,0.0,182100.0,Approved
106463,35,Female,Married,1,Graduate,Self-employed,68686.27,809592.53,Yes,199325.93,38289.01,0.5574,157613.08,143636.6,1759758.74,Average,2,0,73.79,0.1707,705,Education,493290.23,72,17.02,0.0,0.0,Rejected
106464,46,Male,Single,1,Postgraduate,Salaried,76008.33,965347.21,No,0.0,6304.7,0.0829,245232.75,224656.28,1333681.28,Average,5,0,85.99,0.0747,677,Business,1151853.65,24,13.86,1243131.11,416500.0,Approved
106465,39,Male,Divorced,2,Graduate,Salaried,34238.83,410007.48,Yes,223165.24,8357.68,0.2441,735033.73,745032.72,4409552.76,Average,2,1,75.22,0.2032,656,Auto,374627.98,36,16.19,612263.82,0.0,Rejected
106466,26,Male,Divorced,3,Graduate,Salaried,22869.51,272705.81,No,0.0,3659.54,0.16,513347.62,203518.12,4263477.7,Poor,0,1,69.69,0.4515,592,Business,542532.99,24,15.97,583527.87,0.0,Rejected
106467,45,Male,Married,0,Postgraduate,Business,37379.53,441856.08,Yes,482506.58,5352.09,0.1432,388176.15,174604.49,3113105.7,Good,0,3,74.14,0.4375,535,Home,1123464.25,36,15.72,1772001.2,0.0,Rejected
106468,39,Male,Single,1,Postgraduate,Business,131878.72,1554854.23,No,0.0,23322.45,0.1768,1263115.24,980416.02,1036236.95,Good,2,0,74.16,0.0571,772,Business,339221.59,24,16.85,471460.56,0.0,Rejected
106469,64,Female,Married,2,Undergraduate,Self-employed,40635.07,484742.36,Yes,692508.6,16586.27,0.4082,1585675.75,920961.67,1279342.94,Average,1,0,95.7,0.3093,671,Auto,1183682.56,48,16.68,747801.84,0.0,Rejected
106470,53,Female,Married,0,Graduate,Business,42062.08,498901.81,No,0.0,7888.75,0.1876,314913.62,238281.97,6274597.85,Average,0,0,88.76,0.8419,589,Personal,514346.34,36,15.65,0.0,0.0,Rejected
106471,45,Male,Married,0,Postgraduate,Salaried,75832.21,925908.02,Yes,368668.12,19240.41,0.2537,642872.69,557777.73,2226373.65,Good,2,1,78.26,0.0624,700,Home,451973.86,72,17.68,238894.63,0.0,Rejected
106472,40,Male,Single,0,Graduate,Self-employed,88953.29,1090968.12,Yes,157330.74,11624.56,0.1307,277433.09,235541.69,761435.47,Good,4,0,68.84,0.3153,712,Personal,363318.01,36,14.75,0.0,289000.0,Approved
106473,40,Male,Single,2,Postgraduate,Salaried,33353.39,423545.41,No,0.0,8211.89,0.2462,275112.48,71789.11,3814832.27,Good,2,1,77.4,0.2454,618,Personal,274496.13,72,14.51,0.0,0.0,Rejected
106474,28,Male,Single,0,Undergraduate,Salaried,93759.3,1105033.36,Yes,257563.97,50279.58,0.5363,177524.92,89498.28,1329614.11,Average,3,0,77.66,0.2276,712,Auto,1027522.27,72,18.64,1478935.77,0.0,Rejected
106475,21,Male,Married,1,Graduate,Salaried,81793.73,942182.35,No,0.0,35989.26,0.44,144805.87,114048.96,928731.52,Good,3,1,72.97,0.5188,646,Education,1388789.54,24,17.36,0.0,0.0,Rejected
106476,29,Male,Married,1,Graduate,Business,45369.37,547916.34,Yes,252207.19,11129.35,0.2453,584950.57,254208.76,767723.81,Average,2,1,66.82,0.5162,520,Business,2258709.52,36,14.84,2532730.38,0.0,Rejected
106477,38,Male,Married,2,Graduate,Contract,22247.84,268946.76,Yes,412589.45,1999.7,0.0899,720369.55,720874.51,1695581.17,Poor,3,1,83.73,0.1551,642,Business,891370.4,72,14.74,978682.65,0.0,Rejected
106478,21,Male,Single,1,Graduate,Self-employed,96426.53,1200567.84,No,0.0,9100.73,0.0944,268090.6,238972.24,1667545.89,Good,4,0,83.74,0.1285,732,Education,1273934.74,48,15.17,0.0,0.0,Rejected
106479,33,Male,Married,0,Graduate,Salaried,75459.77,855351.76,Yes,89294.66,4652.02,0.0616,212658.0,201161.32,1306494.23,Good,3,2,59.18,0.3621,634,Personal,433112.82,48,17.01,0.0,0.0,Rejected
106480,36,Female,Single,1,Undergraduate,Self-employed,68724.61,822184.58,Yes,246326.25,28078.91,0.4086,179360.31,153981.63,2956579.57,Good,1,0,99.53,0.436,745,Personal,652655.83,36,16.27,0.0,263700.0,Approved
106481,36,Male,Single,1,Postgraduate,Salaried,28974.29,363741.38,No,0.0,5005.38,0.1728,227471.67,133827.18,727874.32,Good,6,0,54.15,0.1777,667,Business,913539.15,72,17.64,1134408.7,0.0,Rejected
106482,31,Male,Married,1,Graduate,Business,216458.78,2689620.64,Yes,318892.04,40249.07,0.1859,150346.63,114178.58,483102.0,Average,4,0,90.26,0.5347,712,Business,2895147.18,48,16.05,2425539.5,0.0,Rejected
106483,35,Male,Single,0,Graduate,Business,35528.79,446438.94,Yes,67970.68,2182.73,0.0614,335667.16,453768.16,6333445.23,Good,1,0,81.86,0.6701,685,Home,512128.44,36,14.77,640145.97,197500.0,Approved
106484,55,Male,Divorced,0,Graduate,Salaried,45864.66,542541.61,No,0.0,12628.72,0.2753,111469.26,84612.1,1213207.58,Average,3,0,74.13,0.4482,645,Business,177761.53,60,16.09,308133.55,140800.0,Approved
106485,45,Female,Divorced,1,Graduate,Salaried,105850.04,1158127.95,No,0.0,8247.93,0.0779,278399.92,138088.24,540824.12,Good,2,1,72.65,0.4975,648,Personal,263314.63,24,15.21,0.0,0.0,Rejected
106486,32,Female,Single,0,Undergraduate,Business,65428.36,792931.24,No,0.0,52388.06,0.8,359975.32,234996.83,1500052.9,Good,5,0,52.12,0.1962,730,Home,1823648.06,36,19.3,953877.36,0.0,Rejected
106487,37,Female,Single,2,Postgraduate,Contract,69217.92,846122.03,Yes,589147.01,7204.09,0.1041,613753.24,532250.68,769295.71,Average,1,0,70.07,0.1088,660,Auto,549040.11,60,14.2,554432.52,0.0,Rejected
106488,38,Male,Single,1,Graduate,Salaried,32083.9,374808.38,No,0.0,7545.38,0.2352,63781.21,48863.95,10367543.56,Good,0,0,81.44,0.4051,686,Personal,719653.46,72,15.28,0.0,0.0,Rejected
106489,30,Male,Divorced,1,Undergraduate,Business,30759.15,374339.68,No,0.0,10667.47,0.3468,271287.34,216704.07,571614.06,Good,3,0,86.53,0.6454,698,Home,2569606.15,36,16.86,4103754.23,0.0,Rejected
106490,30,Male,Single,0,Undergraduate,Business,76995.51,928200.01,No,0.0,19145.26,0.2487,46705.92,26139.73,2607117.68,Average,0,0,90.0,0.3055,711,Business,654025.92,72,17.35,699899.54,0.0,Rejected
106491,48,Male,Married,0,Graduate,Salaried,49853.07,562882.75,Yes,271500.93,10721.86,0.2151,137892.92,90716.52,1576246.53,Average,0,0,63.98,0.2602,665,Personal,408694.62,36,15.46,0.0,0.0,Rejected
106492,34,Male,Single,1,Postgraduate,Salaried,177777.08,2221333.36,Yes,203826.08,77342.14,0.4351,578887.79,673485.75,2695415.5,Average,0,1,80.01,0.2093,671,Home,401382.09,72,20.42,548805.42,0.0,Rejected
106493,27,Male,Married,2,Graduate,Salaried,32857.16,370436.08,No,0.0,14517.52,0.4418,290005.35,223255.95,896689.94,Good,3,0,47.17,0.2257,721,Auto,2272761.37,48,17.76,3248859.81,0.0,Rejected
106494,38,Male,Single,1,Undergraduate,Salaried,50231.69,619819.74,No,0.0,15460.36,0.3078,119940.78,63611.18,2380853.13,Good,1,0,86.68,0.6793,685,Home,577304.34,72,17.78,858650.03,0.0,Rejected
106495,39,Male,Married,0,Graduate,Salaried,69781.59,807372.38,Yes,467075.13,5895.97,0.0845,272245.43,307279.98,1922364.78,Good,2,1,81.82,0.3544,674,Personal,1548027.3,60,15.56,0.0,0.0,Rejected
106496,21,Male,Married,0,Undergraduate,Salaried,49268.81,595414.79,No,0.0,24682.86,0.501,226155.17,180803.77,1162273.9,Average,2,0,72.67,0.1233,676,Auto,426939.21,36,17.23,504109.3,0.0,Rejected
106497,38,Male,Single,0,Graduate,Salaried,40698.79,490253.08,No,0.0,26282.14,0.6458,578401.53,225233.73,1355536.86,Good,4,0,94.82,0.2933,714,Education,414325.78,36,16.73,0.0,188900.0,Approved
106498,47,Male,Single,0,Postgraduate,Salaried,65697.72,791286.36,No,0.0,5472.07,0.0833,372533.97,355805.09,2438453.84,Good,1,0,100.0,0.1416,725,Auto,860056.3,24,13.64,551992.26,0.0,Rejected
106499,43,Female,Married,0,Graduate,Self-employed,192099.21,2405243.45,No,0.0,21676.43,0.1128,254594.82,184215.41,2438703.25,Good,1,1,71.87,0.1812,738,Personal,468121.83,60,13.23,0.0,419200.0,Approved
106500,60,Male,Married,1,Graduate,Salaried,44239.46,548810.55,Yes,19607.88,7287.66,0.1647,637091.44,477659.17,1558895.93,Good,1,0,100.0,0.3097,730,Home,945046.16,36,14.11,1373336.76,367000.0,Approved
106501,51,Male,Married,2,Postgraduate,Salaried,25994.87,302232.65,No,0.0,9874.68,0.3799,91967.71,55759.32,2368106.35,Good,1,1,83.75,0.1877,670,Business,382110.64,60,15.78,260175.05,0.0,Rejected
106502,52,Male,Married,0,Graduate,Salaried,85695.79,1030528.28,No,0.0,27016.91,0.3153,156075.76,110449.38,2937620.4,Good,2,0,95.52,0.4095,726,Auto,336141.88,84,15.98,180970.79,0.0,Rejected
106503,66,Male,Divorced,2,Graduate,Self-employed,51841.37,637041.56,No,0.0,22153.93,0.4273,40010.12,2000.0,1060015.77,Average,1,1,100.0,0.2217,668,Personal,862387.3,72,14.86,0.0,0.0,Rejected
106504,46,Female,Single,2,Undergraduate,Business,35963.14,440923.16,No,0.0,9436.98,0.2624,2525299.41,896920.88,791635.17,Average,1,1,53.26,0.3892,633,Home,825374.54,36,17.53,888167.34,0.0,Rejected
106505,40,Male,Married,1,Graduate,Self-employed,89297.02,1094635.91,No,0.0,44213.93,0.4951,95534.03,98677.58,246788.33,Good,2,0,83.27,0.1453,727,Personal,849340.09,36,16.48,0.0,0.0,Rejected
106506,48,Female,Divorced,1,Graduate,Self-employed,82287.25,989826.0,Yes,74520.6,17100.46,0.2078,185241.03,128953.17,1341957.77,Poor,1,0,78.62,0.643,616,Personal,813211.15,24,16.82,0.0,315000.0,Approved
106507,32,Female,Married,1,Graduate,Salaried,43652.51,541864.91,Yes,368918.52,7647.83,0.1752,46016.91,36462.88,3807306.97,Poor,2,1,97.91,0.3367,669,Business,334839.45,36,16.71,406090.13,0.0,Rejected
106508,39,Male,Divorced,1,Undergraduate,Self-employed,25444.17,314854.39,No,0.0,11580.07,0.4551,496116.73,337268.73,3862647.26,Average,2,0,55.37,0.383,625,Auto,250473.56,12,17.35,293621.56,0.0,Rejected
106509,32,Female,Married,1,Graduate,Self-employed,105479.83,1283734.3,No,0.0,33967.92,0.322,114002.48,81064.03,2694527.07,Good,2,0,75.97,0.674,706,Education,653583.19,36,16.56,0.0,0.0,Rejected
106510,42,Male,Married,1,Graduate,Salaried,43719.78,520199.32,Yes,325515.13,23558.59,0.5389,310621.43,120575.9,645238.1,Average,1,1,72.05,0.2591,646,Auto,459803.47,48,16.31,464969.79,0.0,Rejected
106511,31,Female,Single,3,Graduate,Contract,73706.91,942886.95,No,0.0,22471.36,0.3049,184769.79,187701.66,3174957.94,Good,2,0,86.35,0.2989,718,Personal,743798.25,36,15.91,0.0,0.0,Rejected
106512,31,Male,Single,3,Graduate,Salaried,59245.46,702213.28,No,0.0,34815.21,0.5876,330335.98,410511.0,1313924.89,Good,0,0,76.22,0.2903,730,Home,365475.72,60,17.43,641572.98,0.0,Rejected
106513,42,Female,Married,3,Graduate,Salaried,84361.68,976547.93,No,0.0,9735.04,0.1154,147309.46,72960.27,5062552.87,Average,2,0,83.99,0.2088,720,Business,1999847.19,48,14.39,2213345.91,442700.0,Approved
106514,37,Male,Married,0,Graduate,Contract,72733.62,862181.1,No,0.0,28761.47,0.3954,1455438.54,849199.63,1888359.49,Good,4,0,84.57,0.1848,752,Education,606946.58,36,17.98,0.0,306900.0,Approved
106515,21,Male,Divorced,0,Graduate,Business,131785.43,1592196.76,No,0.0,47746.34,0.3623,212921.49,104784.14,1616998.36,Poor,0,0,100.0,0.2273,727,Education,649912.28,24,17.36,0.0,477500.0,Approved
106516,23,Female,Married,0,Graduate,Salaried,92082.49,1091418.16,Yes,309474.0,22843.2,0.2481,448127.18,113175.64,3573862.51,Poor,2,1,100.0,0.3617,648,Personal,1482089.6,48,16.94,0.0,321200.0,Approved
106517,27,Male,Married,2,Graduate,Salaried,21736.52,252138.86,Yes,243606.94,10286.0,0.4732,165164.87,204687.6,4121096.52,Average,1,0,82.43,0.3015,702,Auto,639413.11,60,18.6,418202.85,0.0,Rejected
106518,29,Male,Married,2,Graduate,Business,52832.01,631174.48,Yes,344699.36,17968.15,0.3401,181473.2,120037.76,4444652.43,Average,1,1,89.98,0.1444,649,Personal,1860591.78,36,14.06,0.0,0.0,Rejected
106519,42,Male,Married,0,Postgraduate,Self-employed,69641.5,873235.14,No,0.0,48151.16,0.6914,167619.61,126674.6,3713851.89,Good,1,0,92.25,0.1735,745,Home,680554.18,36,17.93,652699.09,0.0,Rejected
106520,40,Male,Single,1,Postgraduate,Contract,51654.46,586110.05,No,0.0,16865.6,0.3265,649103.96,298071.47,1931773.93,Good,1,0,100.0,0.4831,648,Personal,181015.06,24,15.01,0.0,0.0,Rejected
106521,49,Male,Married,3,Undergraduate,Business,123766.1,1493797.46,No,0.0,39526.22,0.3194,156690.92,107632.93,1518493.08,Poor,4,1,84.68,0.3575,655,Home,1284381.31,36,15.94,1418889.04,0.0,Rejected
106522,46,Male,Married,1,Graduate,Self-employed,83091.22,952207.06,Yes,346008.63,28515.64,0.3432,56785.33,53147.96,1750253.6,Good,1,0,95.75,0.5797,722,Home,2874846.2,24,14.95,2379413.52,539800.0,Approved
106523,49,Male,Married,4,Postgraduate,Self-employed,22752.36,260963.64,Yes,171412.45,10098.88,0.4439,500723.63,381724.94,271576.09,Average,1,1,52.27,0.0453,605,Personal,441905.22,72,16.99,0.0,0.0,Rejected
106524,44,Female,Married,2,Graduate,Contract,52839.46,591915.69,No,0.0,13791.06,0.261,187622.02,120193.93,798375.9,Good,0,1,84.57,0.4581,653,Personal,433605.26,36,17.42,0.0,0.0,Rejected
106525,40,Male,Married,1,Postgraduate,Self-employed,65655.14,787906.08,No,0.0,29165.19,0.4442,136512.63,126681.46,1115471.64,Poor,2,0,81.0,0.5708,595,Home,1064775.42,24,18.09,645009.51,0.0,Rejected
106526,49,Female,Divorced,2,Undergraduate,Salaried,41766.78,465947.71,Yes,250057.79,4758.99,0.1139,43938.39,27676.35,4271333.95,Good,3,0,79.8,0.1669,684,Business,860035.87,48,17.01,491571.32,0.0,Rejected
106527,47,Male,Married,3,Undergraduate,Business,94267.48,1137110.08,No,0.0,39978.91,0.4241,507731.92,350452.83,2613721.83,Average,3,0,75.59,0.1716,712,Personal,686439.25,48,18.07,0.0,0.0,Rejected
106528,42,Female,Married,2,Postgraduate,Self-employed,87957.76,1049356.34,No,0.0,12944.02,0.1472,652964.03,328066.76,10260735.41,Average,2,1,78.21,0.2653,675,Personal,1258104.72,60,16.77,0.0,0.0,Rejected
106529,51,Female,Married,3,Graduate,Business,80252.99,980215.28,Yes,417504.79,19333.22,0.2409,31719.54,21297.78,2263685.12,Good,9,0,91.28,0.4132,755,Home,563849.02,84,17.09,898079.97,0.0,Rejected
106530,21,Female,Married,0,Graduate,Salaried,96923.39,1063636.17,No,0.0,68433.32,0.7061,174710.81,51249.8,719971.59,Good,2,0,65.23,0.1309,720,Personal,359059.81,36,17.79,0.0,0.0,Rejected
106531,35,Male,Married,2,Graduate,Salaried,135489.16,1514989.27,No,0.0,4375.03,0.0323,339698.26,364399.26,4758805.44,Good,2,1,93.26,0.3557,716,Personal,852970.97,48,14.56,0.0,617600.0,Approved
106532,35,Male,Divorced,3,Graduate,Self-employed,102353.5,1208030.18,No,0.0,16100.03,0.1573,252000.36,116235.88,4922459.71,Good,1,0,70.27,,717,Home,1305581.51,24,15.95,1042409.2,0.0,Rejected
106533,50,Female,Married,0,Postgraduate,Contract,101203.21,1213092.0,No,0.0,50801.6,0.502,233175.75,178216.63,2929958.48,Average,0,0,83.0,0.2252,735,Personal,709692.07,48,17.1,0.0,0.0,Rejected
106534,54,Female,Married,0,Graduate,Salaried,64316.69,801995.89,No,0.0,29823.48,0.4637,204177.79,82376.93,1306204.06,Good,4,1,77.66,0.4246,627,Personal,539605.63,12,19.85,0.0,0.0,Rejected
106535,23,Male,Married,1,Graduate,Salaried,47236.86,562921.27,No,0.0,4506.29,0.0954,332675.19,140299.46,7976734.9,Good,6,1,77.05,0.2827,693,Education,986325.79,48,14.0,0.0,210700.0,Approved
106536,52,Male,Married,1,Postgraduate,Salaried,200227.02,2323106.23,No,0.0,78803.64,0.3936,683054.97,529937.86,3823125.68,Average,3,0,97.16,0.1146,773,Business,877596.28,12,16.36,531506.1,0.0,Rejected
106537,26,Female,Married,1,Postgraduate,Salaried,81615.63,1023584.51,No,0.0,11135.51,0.1364,178355.39,113252.12,389960.91,Good,1,0,80.12,0.4096,681,Personal,483425.75,48,15.83,0.0,0.0,Rejected
106538,27,Male,Divorced,3,Graduate,Self-employed,38235.44,447139.99,No,0.0,16773.42,0.4387,87018.64,25732.36,7847391.77,Good,2,0,78.82,0.3613,691,Personal,587128.89,60,16.29,0.0,0.0,Rejected
106539,36,Male,Divorced,4,Postgraduate,Salaried,62275.73,702333.41,Yes,615772.83,29900.6,0.4801,219994.8,175241.97,2963195.57,Average,0,0,100.0,0.3446,694,Personal,1542857.6,48,15.34,0.0,0.0,Rejected
106540,35,Female,Married,1,Graduate,Contract,53632.03,652012.29,Yes,249003.81,8172.07,0.1524,197671.09,202663.87,162881.37,Average,0,0,77.4,0.0675,632,Auto,778087.24,60,14.99,525783.93,0.0,Rejected
106541,22,Male,Married,1,Postgraduate,Salaried,102470.18,1230185.83,No,0.0,32881.02,0.3209,506123.94,218718.91,5702424.07,Average,0,1,60.45,0.4167,630,Auto,942962.03,24,20.08,1218150.8,0.0,Rejected
106542,44,Male,Single,2,Undergraduate,Salaried,54713.07,678834.16,Yes,271356.38,16897.73,0.3088,540894.04,286929.02,5242955.05,Good,1,0,86.1,0.4881,667,Personal,1553914.31,60,14.92,0.0,0.0,Rejected
106543,45,Male,Married,1,Postgraduate,Salaried,27849.34,320103.77,No,0.0,7762.86,0.2787,71852.63,64692.9,1735289.28,Good,3,0,86.73,0.3352,683,Business,495707.26,60,15.14,718907.7,0.0,Rejected
106544,49,Male,Married,0,Undergraduate,Salaried,89685.98,1078136.27,No,0.0,37084.78,0.4135,67866.21,51353.93,1274686.85,Average,2,1,64.66,0.2278,624,Business,2127327.7,24,16.49,1430762.29,0.0,Rejected
106545,34,Male,Married,1,Graduate,Business,48463.31,565708.64,Yes,359351.55,7874.02,0.1625,129955.57,68375.72,2951485.09,Good,3,1,73.8,0.3172,638,Personal,462380.8,48,15.47,0.0,192000.0,Approved
106546,38,Female,Single,0,Graduate,Self-employed,18277.02,221491.19,No,0.0,7155.02,0.3915,444744.81,386651.16,1913344.1,Good,2,0,95.83,0.2041,734,Home,831533.41,72,14.97,452569.64,0.0,Rejected
106547,38,Male,Divorced,1,Postgraduate,Contract,106998.33,1247716.93,Yes,181824.15,21325.5,0.1993,879652.4,572100.57,11309986.58,Good,4,0,81.97,0.3081,736,Home,421817.67,36,15.15,622096.97,0.0,Rejected
106548,55,Female,Married,0,Postgraduate,Salaried,31583.28,379191.3,Yes,186345.45,10273.68,0.3253,86579.86,74338.34,2470607.26,Average,4,0,64.33,0.328,658,Home,273074.71,60,16.89,378780.8,0.0,Rejected
