customer_id,age,gender,marital_status,dependents,education,employment_type,monthly_income,annual_income,existing_loan,existing_loan_amount,monthly_debt,debt_to_income_ratio,savings,bank_balance,assets,credit_history,previous_loans,previous_defaults,payment_history,credit_utilization,credit_score,risk_level
104674,40,Male,Married,0,Undergraduate,Salaried,61942.34,711699.65,Yes,82176.92,9600.23,0.155,377283.24,246663.26,1983846.35,Good,4,0,81.81,0.2012,735,Medium
104675,41,Male,Married,1,Postgraduate,Self-employed,71339.8,822877.46,No,0.0,9855.2,0.1381,657523.14,558786.16,1580966.51,Average,3,1,51.9,0.1819,610,High
104676,51,Female,Single,0,Graduate,Self-employed,88229.84,1118194.42,No,0.0,54532.37,0.6181,216226.94,174623.68,2590266.58,Good,1,0,86.95,0.3803,708,High
104677,42,Male,Married,2,Graduate,Business,52831.18,607150.44,Yes,262554.44,2209.64,0.0418,223891.16,197439.19,2229691.13,Good,2,0,97.59,0.5257,724,Low
104678,46,Female,Single,1,Graduate,Salaried,60640.6,725348.51,No,0.0,33723.68,0.5561,431777.55,495705.39,1520467.73,Average,4,0,76.52,0.3863,641,High
104679,29,Female,Married,1,Postgraduate,Salaried,34173.85,429258.83,No,0.0,7224.64,0.2114,155432.64,138500.52,701747.27,Good,0,0,100.0,0.0796,748,Medium
104680,27,Male,Married,2,Postgraduate,Business,32054.98,368673.49,No,0.0,3809.74,0.1189,140075.6,87845.71,1147985.26,Good,1,0,94.82,0.4403,696,High
104681,54,Female,Married,0,Postgraduate,Salaried,25521.77,284125.25,No,0.0,16571.2,0.6493,372458.69,317249.74,1699372.54,Good,2,0,75.59,0.0519,680,High
104682,39,Male,Married,1,Postgraduate,Salaried,79428.25,1035626.85,Yes,359896.11,17126.15,0.2156,123313.69,102361.33,2843951.03,Poor,2,1,69.71,0.4614,625,High
104683,32,Female,Married,0,Graduate,Salaried,54683.77,659670.75,No,0.0,11950.83,0.2185,470175.88,399067.96,5782375.28,Average,3,0,92.46,0.2625,689,Medium
104684,32,Male,Single,3,Graduate,Self-employed,34022.82,397420.27,No,0.0,8663.08,0.2546,73727.59,62266.71,2081903.73,Good,2,0,100.0,0.1547,777,Low
104685,32,Male,Married,3,Undergraduate,Self-employed,52606.88,627075.84,No,0.0,8537.72,0.1623,162177.02,113119.63,8877377.96,Poor,2,1,63.28,0.1308,630,High
104686,31,Male,Married,2,Undergraduate,Self-employed,36274.9,448593.41,No,0.0,7993.71,0.2204,181991.16,127163.42,1121760.33,Good,1,0,48.18,0.5656,620,High
104687,25,Male,Single,1,Postgraduate,Salaried,71897.32,807538.03,Yes,2281654.95,44525.01,0.6193,551972.95,456736.09,7543206.83,Average,2,0,89.52,0.3322,725,High
104688,23,Female,Married,1,Undergraduate,Business,111824.91,1315738.96,No,0.0,66479.32,0.5945,359535.77,414170.4,1560637.12,Good,1,0,90.81,0.3194,687,High
104689,36,Female,Divorced,0,Postgraduate,Salaried,134887.91,1671684.46,Yes,168307.08,24942.93,0.1849,941516.24,512615.3,1788151.16,Good,2,0,82.07,0.4799,771,Medium
104690,32,Female,Married,0,Postgraduate,Contract,59701.74,759586.35,No,0.0,24054.7,0.4029,1006418.48,917432.39,1211240.92,Poor,1,0,100.0,0.2295,728,High
104691,49,Male,Single,0,Postgraduate,Salaried,58976.03,750067.04,No,0.0,7319.17,0.1241,1069495.65,178741.27,2207988.86,Good,0,0,58.76,0.2462,676,High
104692,41,Female,Single,0,Graduate,Self-employed,24087.55,290325.96,No,0.0,4475.3,0.1858,237816.8,141769.83,1076666.33,Good,3,0,87.34,0.1795,716,Medium
104693,41,Male,Married,2,Undergraduate,Business,29095.73,370714.93,No,0.0,19330.65,0.6644,226604.69,138340.14,501093.05,Average,1,0,85.82,0.2501,627,High
104694,31,Male,Married,1,Graduate,Self-employed,135489.94,1512278.09,No,0.0,47882.59,0.3534,83048.66,29701.09,620982.28,Good,5,0,69.13,0.1489,754,High
104695,37,Female,Single,4,Graduate,Business,71519.81,863320.17,No,0.0,33513.83,0.4686,143569.71,78892.81,5250193.82,Average,2,1,100.0,0.3614,639,High
104696,42,Female,Married,2,Graduate,Business,120590.61,1291138.11,No,0.0,65428.99,0.5426,109879.07,113983.73,2719423.5,Average,0,2,64.49,0.2576,609,High
104697,45,Female,Single,0,Postgraduate,Self-employed,23051.96,292759.53,Yes,146712.0,6731.92,0.292,67629.06,33492.71,3323611.16,Poor,0,1,62.36,0.1171,541,High
104698,37,Female,Married,1,Postgraduate,Salaried,62340.47,761526.41,Yes,544314.84,16371.01,0.2626,297479.53,342133.41,1340873.52,Average,2,0,67.49,0.1359,680,High
104699,49,Male,Married,2,Graduate,Self-employed,25035.41,322165.89,Yes,94782.65,14733.17,0.5885,1519872.37,1364482.45,6033004.97,Poor,2,1,60.91,0.446,601,High
104700,38,Male,Married,2,Graduate,Business,19712.6,230687.51,Yes,260932.37,7597.18,0.3854,718956.82,408612.09,1211745.36,Poor,1,2,47.78,0.6805,509,High
104701,46,Male,Married,1,Postgraduate,Business,39727.68,450439.67,No,0.0,4168.9,0.1049,631352.52,589408.75,2237585.26,Good,4,0,98.22,0.5877,739,High
104702,33,Male,Married,2,Postgraduate,Self-employed,177138.14,2194475.5,No,0.0,57577.78,0.325,76616.34,64381.2,2410816.28,Good,2,0,70.96,0.5397,692,High
104703,21,Male,Married,0,Graduate,Salaried,41724.41,497341.09,No,0.0,3508.55,0.0841,1235979.91,1392628.19,10362141.94,Average,2,0,63.34,0.3647,678,High
104704,41,Male,Married,2,Graduate,Salaried,129358.93,1621373.61,No,0.0,11185.81,0.0865,54670.02,25822.66,849420.55,Good,3,1,67.11,0.2496,645,High
104705,45,Male,Single,2,Graduate,Salaried,56405.03,698355.82,No,0.0,11158.78,0.1978,112586.72,110492.6,4007142.8,Good,5,0,65.91,0.0999,715,High
104706,44,Male,Single,1,Postgraduate,Business,127899.46,1515683.14,No,0.0,29974.72,0.2344,73219.41,69132.24,3781141.75,Good,4,1,78.22,0.4853,687,High
104707,42,Female,Married,0,Graduate,Business,94552.27,1133162.18,Yes,138965.09,29066.14,0.3074,958896.08,963826.79,8113965.67,Poor,2,0,80.82,0.02,654,High
104708,35,Male,Married,1,Undergraduate,Self-employed,134206.38,1595073.65,No,0.0,40276.73,0.3001,581661.68,422189.73,5821554.7,Good,1,1,71.67,0.388,679,High
104709,30,Male,Single,0,Graduate,Business,50021.53,600907.07,Yes,156323.15,12681.26,0.2535,137906.7,85361.96,744537.18,Average,2,0,80.1,0.0583,710,Medium
104710,44,Female,Married,0,Postgraduate,Salaried,75268.09,884637.62,No,0.0,10064.61,0.1337,697613.87,696340.09,6168892.79,Good,1,1,85.99,0.2555,683,High
104711,42,Female,Married,0,Graduate,Self-employed,69427.83,853518.09,Yes,262496.28,23049.79,0.332,179287.85,45998.34,748881.09,Good,1,0,77.52,0.2257,743,High
104712,32,Male,Single,2,Graduate,Business,262759.46,2933370.57,No,0.0,49655.97,0.189,140612.13,146245.67,536846.22,Good,3,1,55.12,0.2927,697,High
104713,49,Male,Married,0,Graduate,Self-employed,106554.75,1179323.2,No,0.0,59230.02,0.5559,413156.56,228709.57,1820365.78,Average,2,0,86.5,0.1787,677,High
104714,29,Female,Single,4,Postgraduate,Salaried,60054.18,707604.52,No,0.0,11031.38,0.1837,34742.81,24399.38,305520.41,Average,1,0,91.36,0.5137,632,High
104715,32,Female,Married,2,Graduate,Salaried,198878.0,2326049.65,Yes,534481.46,119026.08,0.5985,353781.6,288229.14,1758706.15,Average,1,1,73.09,0.2741,665,High
104716,54,Male,Married,3,Graduate,Salaried,208159.46,2444983.74,No,0.0,100336.12,0.482,160563.26,107922.26,666799.47,Good,3,0,64.43,0.3703,755,High
104717,47,Male,Married,1,Graduate,Salaried,45638.97,574807.16,Yes,256266.02,28674.03,0.6283,228020.7,194122.22,2360551.9,Good,0,0,100.0,0.1891,705,High
104718,34,Male,Married,0,Graduate,Self-employed,75798.5,914214.72,Yes,301563.68,14499.84,0.1913,446918.1,397630.46,1117297.53,Good,3,0,82.4,0.21,674,High
104719,41,Male,Married,0,Graduate,Salaried,52704.34,652021.16,Yes,217410.86,4029.98,0.0765,306796.64,241629.97,409100.55,Good,2,0,88.2,0.3021,717,Medium
104720,40,Male,Married,1,Undergraduate,Salaried,27355.64,335060.79,No,0.0,7653.09,0.2798,145819.16,89256.32,2216796.4,Good,2,0,89.27,0.1478,684,High
104721,21,Female,Single,0,Graduate,Self-employed,71894.92,914757.04,No,0.0,27384.3,0.3809,226303.54,131838.73,2163477.98,Good,4,0,66.5,0.4215,703,High
104722,29,Male,Married,0,Graduate,Salaried,12120.33,141701.34,Yes,634352.3,3982.29,0.3286,195753.79,155508.25,840268.62,Poor,3,0,57.39,0.2288,573,High
104723,37,Male,Married,0,Postgraduate,Contract,67947.42,834036.74,No,0.0,9772.03,0.1438,148810.18,26333.2,1313131.65,Good,1,1,79.95,0.6262,687,High
104724,34,Female,Married,0,Postgraduate,Self-employed,63170.07,751401.64,No,0.0,15352.36,0.243,61742.32,80789.52,874678.0,Average,2,0,70.68,0.2096,625,High
104725,40,Male,Divorced,2,Graduate,Self-employed,62771.57,719731.14,No,0.0,16211.91,0.2583,335380.63,299441.84,840876.69,Good,1,0,79.3,0.18,735,Medium
104726,49,Male,Married,1,Graduate,Self-employed,57814.49,659894.26,Yes,211942.2,1292.15,0.0223,874438.69,452386.61,7169006.95,Average,2,0,96.06,0.2429,679,Medium
104727,35,Male,Married,0,Graduate,Business,51267.4,609705.38,Yes,71066.11,10315.71,0.2012,992653.76,660221.74,2234950.9,Poor,3,1,79.74,0.0826,610,High
104728,27,Male,Married,2,Undergraduate,Business,25395.17,317575.66,Yes,154875.84,12224.81,0.4814,276224.21,176269.08,12209631.86,Good,0,0,100.0,0.2137,749,Low
104729,41,Male,Single,1,Undergraduate,Business,30082.83,352531.38,Yes,116970.82,3259.72,0.1084,168654.73,220793.55,1441594.65,Good,1,2,46.91,0.3198,607,High
104730,35,Female,Married,2,Undergraduate,Salaried,62988.55,740484.04,No,0.0,25687.01,0.4078,47027.98,17548.68,2438544.42,Average,1,1,83.81,0.2875,641,High
104731,36,Male,Married,3,Graduate,Salaried,63240.48,737728.94,Yes,105992.12,15474.08,0.2447,23404.69,10410.73,1323751.36,Average,1,0,,0.2733,709,Medium
104732,35,Female,Married,3,Postgraduate,Self-employed,104315.63,1191538.03,No,0.0,14694.72,0.1409,855827.21,617468.16,1127423.56,Good,2,2,64.07,0.3271,599,High
104733,60,Male,Married,2,Graduate,Salaried,50054.63,588930.09,No,0.0,12115.19,0.242,533939.47,426685.81,5007313.07,Good,5,0,44.47,0.2245,633,High
104734,21,Female,Married,0,Postgraduate,Salaried,36002.47,451535.66,Yes,517912.67,12488.06,0.3469,29212.97,21856.47,3857525.11,Good,5,1,65.85,0.151,660,High
104735,34,Male,Divorced,0,Graduate,Salaried,54774.81,664159.06,Yes,484638.56,23425.79,0.4277,146231.24,127246.01,1209386.73,Poor,4,1,79.34,0.4217,610,High
104736,38,Female,Single,0,Graduate,Salaried,19380.0,227227.51,Yes,125276.13,3862.51,0.1993,46515.49,35317.32,2774423.82,Average,1,0,84.89,0.327,698,High
104737,30,Male,Single,0,Graduate,Salaried,,846469.85,No,0.0,10250.56,0.1431,395074.96,262477.36,484377.4,Average,1,1,80.59,0.1909,649,High
104738,47,Male,Married,1,Graduate,Business,89052.13,1082821.79,Yes,588726.71,32675.99,0.3669,363161.9,340555.33,1207919.41,Average,2,0,50.66,0.5591,615,High
104739,46,Male,Married,0,Undergraduate,Business,134382.68,1573488.31,No,0.0,19185.2,0.1428,490293.75,197352.13,2894622.22,Average,3,1,59.36,0.754,590,High
104740,38,Male,Married,1,Graduate,Salaried,75655.12,940051.08,No,0.0,10844.48,0.1433,419362.42,403765.25,4916061.4,Average,1,0,81.41,0.4129,711,High
104741,35,Female,Married,1,Postgraduate,Business,34941.06,440056.19,Yes,270525.7,10086.15,0.2887,46780.7,8007.6,6696373.02,Good,6,1,76.56,0.2657,713,High
104742,37,Male,Single,3,Graduate,Salaried,44414.89,508315.48,Yes,352179.61,17604.63,0.3964,150359.14,173813.01,723463.51,Average,2,0,83.92,0.6522,625,High
104743,37,Male,Married,5,Graduate,Salaried,58726.2,696120.49,Yes,637838.77,9408.02,0.1602,451582.65,247109.14,2039778.76,Average,3,1,88.63,0.2115,681,High
104744,37,Female,Married,2,Postgraduate,Salaried,44128.08,537989.85,No,0.0,20491.59,0.4644,175596.72,162242.53,2966035.1,Average,2,0,78.59,0.2795,665,High
104745,36,Male,Married,4,Graduate,Salaried,34072.57,430147.61,Yes,167448.08,2262.27,0.0664,166205.51,67886.75,1265850.52,Good,2,0,74.12,0.6481,665,High
104746,41,Male,Married,2,Postgraduate,Business,46523.03,500006.13,No,0.0,3359.42,0.0722,324309.39,223321.46,1468357.1,Good,1,1,62.34,0.3164,639,High
104747,46,Female,Married,1,Graduate,Salaried,110658.14,1293946.85,Yes,630542.32,36194.53,0.3271,378793.71,159938.76,594664.86,Good,1,2,58.73,0.247,619,High
104748,26,Female,Married,1,Graduate,Salaried,79750.46,859459.38,Yes,418312.29,3644.78,0.0457,167976.01,87376.23,984948.19,Average,1,0,58.7,0.1118,692,Medium
104749,27,Male,Married,1,Postgraduate,Business,103847.97,1283903.55,No,0.0,43223.46,0.4162,587311.41,269515.48,980047.62,Average,3,2,58.55,0.1492,555,High
104750,21,Male,Married,0,Postgraduate,Self-employed,42105.38,505280.8,No,0.0,3887.04,0.0923,386302.91,286198.07,1546652.2,Good,0,0,75.94,0.2774,709,Medium
104751,47,Male,Married,1,Undergraduate,Business,138134.61,1725639.48,Yes,130601.71,25786.27,0.1867,315302.59,373720.43,934016.35,Good,1,0,86.12,0.6124,741,High
104752,41,Male,Married,0,Postgraduate,Business,78603.18,934232.29,No,0.0,22339.42,0.2842,435545.15,336418.91,2233359.54,Average,0,0,97.79,0.2873,701,Medium
104753,43,Female,Married,0,Graduate,Business,81085.86,964110.01,No,0.0,36018.57,0.4442,163344.17,99802.44,556874.64,Good,5,0,97.23,0.4409,755,Medium
104754,24,Female,Married,0,Undergraduate,Business,62974.17,766489.46,No,0.0,15933.07,0.253,182405.5,171776.82,1277571.86,Good,1,1,63.07,0.0784,659,High
104755,56,Male,Single,3,Postgraduate,Business,16649.26,200429.67,No,0.0,3013.5,0.181,117638.41,64025.63,786632.04,Good,1,0,95.28,0.3284,718,Medium
104756,32,Male,Single,2,Graduate,Salaried,138625.46,1628419.18,No,0.0,27195.36,0.1962,259483.42,74877.8,6212078.79,Poor,3,0,86.76,0.4254,696,Medium
104757,40,Female,Married,0,Undergraduate,Salaried,76808.32,953902.07,No,0.0,31208.51,0.4063,68942.89,28518.83,798195.28,Poor,1,0,58.13,0.143,645,High
104758,47,Male,Divorced,4,Postgraduate,Self-employed,37078.46,464650.8,No,0.0,9632.57,0.2598,322052.97,308583.5,628974.71,Poor,1,0,100.0,0.1012,701,High
104759,28,Female,Married,1,Undergraduate,Self-employed,202887.5,2465929.92,Yes,854506.17,30342.19,0.1496,207245.44,171695.31,799850.99,Good,0,0,68.89,0.2905,774,High
104760,33,Male,Married,3,Graduate,Salaried,65606.73,830798.15,No,0.0,36951.72,0.5632,309149.26,337760.3,1141713.75,Good,4,0,89.83,0.3905,766,High
104761,40,Male,Married,0,Postgraduate,Salaried,52915.64,672421.76,Yes,447887.11,19807.33,0.3743,116948.22,97601.9,2114746.64,Poor,1,0,82.47,0.466,655,High
104762,67,Female,Single,0,Postgraduate,Salaried,37958.81,444615.65,No,0.0,13745.15,0.3621,422429.77,314412.17,1141437.68,Good,2,0,95.65,0.2499,718,Medium
104763,41,Female,Divorced,1,Graduate,Salaried,45914.5,551274.71,Yes,292061.01,14990.69,0.3265,198842.94,126700.71,8071187.85,Average,1,0,95.75,0.2182,700,High
104764,54,Male,Married,1,Graduate,Self-employed,26814.93,326554.06,Yes,361906.44,7531.32,0.2809,323898.9,282308.88,2874064.32,Good,1,0,82.26,0.5179,672,High
104765,50,Female,Married,1,Graduate,Salaried,50796.21,570479.34,No,0.0,18469.4,0.3636,909356.08,512957.59,4785578.1,Good,1,1,63.79,0.4927,623,High
104766,42,Male,Married,0,Graduate,Salaried,60554.36,729534.51,No,0.0,17311.84,0.2859,1213196.06,1386013.44,4808683.75,Average,1,2,81.47,0.2823,600,High
104767,28,Male,Married,3,Graduate,Salaried,88079.8,1051172.36,No,0.0,15866.92,0.1801,103063.77,37739.04,610937.84,Average,0,0,84.37,0.168,695,Medium
104768,49,Male,Single,0,Undergraduate,Salaried,23868.49,277845.31,Yes,141521.18,8733.4,0.3659,235050.41,155651.21,1510583.14,Poor,1,0,64.65,0.3051,656,High
104769,23,Male,Single,0,Graduate,Self-employed,41715.86,505397.03,No,0.0,16614.26,0.3983,283630.63,201170.38,959189.52,Good,1,1,94.12,0.4613,675,High
104770,54,Female,Single,1,Undergraduate,Salaried,32925.61,380086.06,Yes,205196.79,19911.03,0.6047,318565.45,242799.89,1529634.78,Good,0,0,89.49,0.5404,684,High
104771,40,Male,Divorced,0,Graduate,Self-employed,106810.26,1201689.21,Yes,210754.43,10685.46,0.1,83868.89,44634.04,1077821.3,Good,2,0,53.08,0.4516,634,High
104772,21,Male,Married,2,Graduate,Salaried,94085.13,1020774.17,Yes,258282.11,23753.91,0.2525,351683.46,341187.46,5855457.64,Good,1,0,88.06,0.2487,722,High
104773,35,Male,Married,3,Postgraduate,Self-employed,22714.57,253713.49,Yes,337275.14,12035.01,0.5298,176220.83,107663.83,7619200.36,Good,2,0,100.0,0.3802,709,Medium
104774,45,Female,Married,0,Undergraduate,Salaried,55798.8,636823.58,No,0.0,36265.44,0.6499,373490.58,169882.74,881999.95,Average,1,0,85.95,,679,High
104775,36,Female,Single,4,Graduate,Self-employed,140255.96,1684168.09,No,0.0,73942.17,0.5272,86661.64,29999.27,3331972.88,Average,0,1,66.38,0.1943,634,High
104776,45,Male,Single,0,Postgraduate,Salaried,97435.06,1183890.47,No,0.0,3706.2,0.038,971018.43,560816.3,1372807.27,Good,0,0,81.76,0.5172,718,Medium
104777,29,Male,Single,2,Undergraduate,Business,53672.14,628146.07,No,0.0,9586.35,0.1786,492527.78,253240.71,2061966.58,Average,3,0,90.34,0.2222,652,High
104778,25,Female,Married,1,Graduate,Contract,82178.31,1009446.29,Yes,3452303.31,4968.54,0.0605,224742.88,172680.61,1928489.92,Good,2,0,87.15,0.358,686,Medium
104779,37,Male,Single,1,Graduate,Self-employed,100712.28,1223025.05,Yes,269337.91,6460.13,0.0641,471823.08,325863.24,2471491.29,Good,2,2,68.13,0.3122,624,High
104780,38,Female,Single,2,Graduate,Salaried,171356.64,1980823.07,Yes,708399.49,99392.94,0.58,332033.93,272751.82,1462144.34,Good,3,0,71.9,0.0308,708,High
104781,35,Male,Single,1,Graduate,Salaried,51174.87,590054.64,Yes,1208371.21,18900.35,0.3693,206237.22,205586.03,2198758.39,Good,2,0,77.06,0.5044,648,High
104782,50,Female,Married,1,Graduate,Salaried,137387.97,1728467.33,No,0.0,27346.99,0.199,170693.79,158030.55,1349150.37,Good,2,0,88.11,0.352,752,Medium
104783,29,Male,Married,0,Postgraduate,Salaried,48022.09,563776.38,No,0.0,13680.68,0.2849,192982.01,108755.63,3714632.82,Average,3,1,58.72,0.2962,633,High
104784,41,Male,Single,1,Graduate,Self-employed,46748.84,599602.57,No,0.0,13865.75,0.2966,540704.24,189145.39,848013.92,Good,2,1,61.91,0.6143,643,High
104785,39,Male,Married,0,Postgraduate,Self-employed,58751.28,668666.52,Yes,147487.4,18174.29,0.3093,911112.69,669838.78,1876308.62,Good,1,0,75.15,0.2697,684,High
104786,22,Male,Divorced,4,Graduate,Self-employed,70961.96,842153.55,No,0.0,24998.78,0.3523,105200.95,87420.03,8905109.83,Poor,3,0,100.0,0.5536,671,High
104787,25,Male,Single,2,Graduate,Salaried,98415.96,1107990.38,No,0.0,55823.17,0.5672,52977.51,41202.18,15222213.39,Average,2,0,90.82,0.3433,672,High
104788,38,Female,Divorced,1,Undergraduate,Salaried,61641.69,680038.73,Yes,567781.95,12971.07,0.2104,762018.95,500370.67,1324922.78,Average,1,0,76.32,0.6821,646,High
104789,58,Male,Married,0,Postgraduate,Salaried,49120.29,572656.84,No,0.0,10397.12,0.2117,192296.48,238291.5,655318.81,Good,2,0,100.0,0.081,806,Low
104790,44,Male,Married,1,Graduate,Salaried,40560.82,500153.93,Yes,258322.52,7108.72,0.1753,213796.39,179335.02,721307.23,Average,1,0,72.53,0.2221,707,Medium
104791,21,Male,Single,0,Graduate,Salaried,90066.66,1051714.48,Yes,139720.37,7335.91,0.0814,59143.42,59304.11,3698035.34,Good,1,2,55.52,0.1222,593,High
104792,21,Male,Married,4,Graduate,Business,66405.13,814414.57,Yes,1706047.91,27455.74,0.4135,321925.18,96077.4,1661226.72,Good,2,0,93.18,0.4029,714,High
104793,45,Male,Married,1,Postgraduate,Salaried,76461.92,883951.0,No,0.0,18807.96,0.246,46511.85,37766.08,3342296.49,Good,1,0,95.42,0.1141,763,Medium
104794,37,Male,Single,0,Postgraduate,Self-employed,80759.31,1020181.35,No,0.0,10742.74,0.133,1010321.97,847258.15,1780748.41,Good,4,0,59.54,0.2476,647,High
104795,49,Female,Married,2,Undergraduate,Contract,139965.8,1621730.13,No,0.0,50602.22,0.3615,119292.41,108619.89,2192226.25,Good,2,0,93.43,0.0701,753,Medium
104796,29,Female,Single,2,Postgraduate,Contract,120293.14,1526499.02,No,0.0,12111.5,0.1007,413428.74,332254.19,4748399.57,Average,4,0,66.95,,677,High
104797,42,Male,Married,1,Graduate,Salaried,98099.75,1177935.2,No,0.0,21073.01,0.2148,269962.38,193086.43,1865147.71,Average,1,0,91.33,0.2556,667,Medium
104798,46,Female,Married,1,Graduate,Self-employed,59795.46,686778.86,No,0.0,31676.72,0.5298,604082.58,378632.32,876180.13,Good,1,1,75.75,0.641,582,High
104799,34,Male,Married,1,Undergraduate,Business,32160.32,372089.15,Yes,306938.04,9054.54,0.2815,147240.17,152407.37,4164474.42,Poor,4,0,84.08,0.0717,696,Medium
104800,34,Male,Single,1,Graduate,Salaried,49905.58,607212.17,No,0.0,10908.45,0.2186,108052.35,98932.21,4210597.65,Average,2,0,100.0,0.1417,716,Medium
104801,38,Female,Married,1,Graduate,Self-employed,61812.38,706878.62,No,0.0,11411.26,0.1846,1577845.65,1474032.13,456802.05,Average,1,1,77.97,0.4932,649,High
104802,43,Female,Single,1,Undergraduate,Contract,44633.06,540723.92,No,0.0,12708.8,0.2847,71266.29,30561.14,1507924.51,Good,2,0,93.03,0.2281,737,Medium
104803,38,Male,Married,0,Graduate,Business,88681.7,1031620.28,No,0.0,48965.75,0.5522,419966.34,374250.42,1756665.91,Good,1,1,96.71,0.1893,772,High
104804,48,Male,Married,2,Graduate,Business,67443.18,772816.33,Yes,179625.95,13758.11,0.204,119160.57,112907.07,4368760.49,Good,2,0,82.43,0.3003,724,Medium
104805,33,Male,Single,1,Graduate,Self-employed,39657.77,458949.24,Yes,281468.45,14270.2,0.3598,68311.84,61517.11,3333893.57,Poor,0,0,72.8,0.1749,651,High
104806,25,Male,Married,0,Graduate,Self-employed,137324.37,1541762.39,Yes,154813.89,61654.97,0.449,240984.25,173617.43,763307.4,Good,2,0,59.62,0.1379,708,High
104807,58,Female,Divorced,0,Graduate,Salaried,82872.97,997633.03,No,0.0,22784.15,0.2749,393320.19,301356.73,736044.34,Good,0,0,70.92,0.5233,630,High
104808,32,Male,Divorced,2,Postgraduate,Business,68712.69,829494.41,Yes,352942.14,17182.83,0.2501,88962.48,42131.1,2164785.8,Average,2,1,55.54,0.2335,636,High
104809,32,Female,Single,0,Graduate,Business,118252.41,1372747.2,No,0.0,42165.8,0.3566,279078.91,285280.34,2927063.68,Good,2,0,94.57,0.3156,725,High
